candidate_id,A,B,C,D,E,F/N,F/S,G/N,G/S,H/E,H/W,K/E,K/W,L,M/E,M/W,N,P/N,P/S,R/C,R/N,R/S,S,T
CAND_0305,39.266666666666666,34.192,35.206,32.71200675808652,32.2435,30.12066666666667,29.167,24.39084268066911,29.52766666666667,20.364166666666662,23.029,17.006999999999998,20.914,23.141,27.611,28.174333333333333,26.067666666666664,12.812,13.479833333333334,6.532333333333333,2.808,7.927666666666667,26.59883333333333,32.924
CAND_0306,38.522333333333336,33.44766666666666,34.461666666666666,32.556001913643804,31.499166666666667,29.37633333333333,28.422666666666665,24.20552023782851,28.78333333333333,20.11548925458796,22.284666666666663,16.262833333333333,20.169666666666668,22.396666666666665,26.866666666666667,27.43,25.323500000000003,13.891,12.7355,6.9585,1.0,7.183333333333334,25.8545,32.24916666666667
CAND_0307,39.70616666666667,34.6315,35.6455,32.822,32.683,30.56,29.6065,24.174884797231783,29.967,20.80366666666667,23.4685,17.4465,21.3535,23.5805,28.0505,28.61383333333333,26.507166666666667,12.654166666666669,13.919333333333332,6.316166666666667,3.2475,8.367166666666666,27.03833333333333,33.3635
CAND_0308,37.31166666666666,32.36754558463147,33.251,32.078824584006526,30.443270198143438,28.1655,27.648190665593564,23.71424253237677,27.938741762662872,19.619606327286252,21.073833333333333,15.052,18.95883333333333,21.18583333333333,25.65583333333333,26.21916666666667,24.112666666666662,12.680166666666668,11.524666666666668,5.666166666666667,2.008833333333333,5.9725,24.643666666666665,31.03833333333333
CAND_0309,37.007,32.91555004179892,33.624139011061175,32.64857334594237,30.995391687134664,27.861,28.19050609641061,24.26317557429377,28.504762740988067,20.15831413342036,21.022961516731907,15.31416721138483,18.654333333333334,20.88133333333333,25.351333333333333,25.91466666666667,23.808,12.375666666666666,11.220166666666668,6.2443333333333335,1.812333333333333,5.668,24.339,30.733833333333333
CAND_0310,38.86,33.78516666666666,34.79933333333334,32.9259561244474,31.836666666666662,29.713833333333334,28.76033333333333,24.614488146532388,29.120833333333334,20.540121199985258,22.622333333333334,16.60033333333333,20.507166666666667,22.73433333333333,27.20433333333333,27.7675,25.661,12.414,13.073,5.8885,2.401333333333333,7.521,26.192,32.51733333333333
CAND_0311,39.99983333333333,34.925,35.939,33.115500000000004,32.9765,30.853666666666665,29.9,24.749597038815686,30.26066666666667,21.09733333333333,23.762,17.740166666666667,21.647,23.874,28.344,28.907333333333334,26.800833333333333,12.407166666666663,14.212833333333332,5.881833333333334,3.541,8.660666666666666,27.331833333333336,33.54633333333333
CAND_0312,37.00383333333333,32.07666554363559,32.94316666666666,31.84328232824334,30.161845624557166,27.85783333333333,27.345540829440857,23.42633170961271,27.692899889119058,19.310638266795642,20.766166666666667,14.744333333333334,18.651166666666665,20.87816666666667,25.348166666666668,25.9115,23.805,12.3725,11.217,7.207833333333334,3.9975,5.664833333333333,24.336,30.730666666666664
CAND_0313,38.136833333333335,33.06216666666667,34.076166666666666,31.82475158656477,31.113666666666667,28.990666666666662,28.037166666666668,23.39569138705195,28.397666666666662,19.27519702338192,21.899166666666662,15.877166666666666,19.784,22.011166666666668,26.481166666666663,27.044500000000003,24.937833333333334,13.5055,12.349833333333333,8.340833333333332,5.130333333333334,6.797833333333333,25.468833333333336,31.8635
CAND_0314,26.922166666666666,21.8475,22.8615,20.038,19.899,17.776,16.8225,11.292333333333334,17.183,8.019666666666668,10.684500000000002,1.7526666666666666,9.591833333333334,7.489999999999999,15.2665,15.829833333333331,11.433666666666666,13.237666666666666,6.495,18.287333333333333,17.259,10.998333333333331,12.8075,19.202166666666667
CAND_0315,28.088666666666665,23.014,24.028,21.2045,21.0655,18.942666666666664,17.988999999999997,12.458833333333333,18.3495,9.186166666666669,11.851,4.0841666666666665,7.87,11.324333333333334,16.433,16.996333333333332,14.889666666666669,12.204333333333333,5.461833333333333,17.254166666666666,16.225833333333334,9.965,16.589166666666667,22.983833333333333
CAND_0316,25.499,20.424333333333333,21.438333333333333,18.614833333333333,18.47583333333333,16.352999999999998,15.399333333333336,9.869166666666668,15.759833333333336,6.596500000000001,9.261333333333331,2.9855,9.308666666666666,8.899833333333333,13.843333333333334,14.406666666666666,12.3,12.983833333333331,6.241333333333333,18.033666666666665,17.005166666666664,10.7445,14.918333333333331,21.313
CAND_0317,25.58783333333333,20.513166666666667,21.52716666666667,18.703666666666667,18.564666666666668,16.44183333333333,15.488166666666666,9.958,15.848833333333332,6.6855,9.350166666666668,3.0743333333333336,9.3975,8.988833333333334,13.932166666666664,14.4955,12.389,13.072666666666668,6.330166666666667,18.1225,17.094,10.833333333333334,15.007166666666668,21.40183333333333
CAND_0318,27.03383333333333,21.959166666666665,22.973166666666668,20.14966666666667,20.01066666666667,17.887833333333333,16.934166666666666,11.404,17.294833333333333,8.131499999999999,10.306833333333334,5.6435,8.952833333333333,10.908166666666666,15.378166666666669,15.9415,13.835,14.1155,7.373,19.165333333333333,18.137,11.876166666666668,17.57633333333333,23.971
CAND_0319,27.092,22.017166666666665,23.031333333333336,20.207666666666668,20.068666666666665,17.945833333333333,16.99233333333333,11.462,17.352833333333333,8.1895,10.854333333333331,4.608833333333333,10.9015,8.9695,15.436333333333332,15.9995,13.893,14.576666666666666,7.834166666666666,19.6265,18.598166666666668,12.337333333333332,15.512833333333331,21.9075
CAND_0320,28.4595,23.384833333333333,24.398833333333336,21.575333333333333,21.436333333333334,19.313333333333333,18.35983333333333,12.8295,18.720333333333333,9.557,12.221833333333333,3.5325,9.18,10.0775,16.803833333333333,17.367166666666666,14.021166666666666,12.481,5.738666666666666,17.53083333333333,16.5025,10.241833333333334,12.609166666666663,19.003833333333333
CAND_0321,22.4335,17.062666666666665,18.076666666666664,17.436833333333333,15.114,12.361333333333333,12.037666666666668,8.691,14.091166666666668,3.9275,8.9065,9.324166666666668,13.562833333333334,3.1775,7.773833333333333,8.337166666666667,6.2305,17.711333333333336,10.968833333333333,22.761166666666668,21.732666666666667,15.472,11.623333333333331,18.018
CAND_0322,21.182,15.237833333333333,16.825166666666668,16.719,13.862666666666666,10.7785,10.786166666666666,10.2365,13.104,6.832166666666667,11.811,12.605,16.467333333333332,6.4585,5.582,6.145333333333334,6.855333333333333,20.61583333333333,13.873333333333331,25.665666666666667,24.637166666666666,18.3765,13.155333333333337,19.27716666666667
CAND_0323,39.58583333333333,33.464166666666664,36.6635,38.3525,34.896,37.24666666666667,33.511833333333335,39.3285,36.242666666666665,41.8855,43.8375,47.65833333333333,51.52066666666666,41.511833333333335,34.45433333333334,35.974666666666664,38.29333333333333,55.66916666666667,48.92666666666666,60.719,59.6905,53.429833333333335,44.59333333333333,48.966166666666666
CAND_0324,22.14016666666667,16.769333333333332,17.783333333333335,17.67716666666667,14.820833333333333,12.068,11.744333333333334,8.937999999999999,13.797833333333331,4.190333333333333,9.81,9.932833333333331,14.466166666666668,3.7861666666666665,8.0725,8.635666666666667,6.529166666666667,18.61466666666667,11.872166666666669,23.6645,22.636166666666668,16.375333333333334,12.232,18.626666666666665
CAND_0325,26.27433333333333,20.15266666666667,22.16433333333333,21.2345,19.201666666666664,16.261,16.125333333333334,12.488833333333334,18.178833333333333,7.725333333333333,12.704333333333333,11.388666666666667,17.360666666666667,3.1906666666666665,10.565666666666669,11.128833333333334,8.600333333333333,21.509,14.7665,26.55883333333333,25.5305,19.26966666666667,10.560166666666667,16.954833333333333
CAND_0326,15.728166666666668,10.352583807883422,12.805833333333334,14.859,12.711166666666664,8.304333333333334,9.186166666666669,11.792833333333334,12.619833333333334,12.890333333333333,16.074166666666667,18.66333333333333,22.525666666666663,12.516833333333333,6.2733333333333325,3.477333333333333,9.298333333333334,26.674,19.931500000000003,31.72383333333333,30.6955,24.434666666666665,15.598333333333333,21.72
CAND_0327,18.529166666666665,12.82382379476431,15.607,17.239166666666666,14.382833333333334,11.1055,11.3065,10.756666666666666,13.624333333333334,9.232,13.953166666666668,15.005,18.86733333333333,8.8585,2.7518333333333334,5.073833333333334,5.64,23.015833333333333,16.273333333333333,28.06566666666667,27.037166666666668,20.7765,11.94,18.061833333333333
CAND_0328,17.569166666666668,12.420331666668117,14.647,16.7,13.853333333333332,10.1455,10.776833333333334,10.227,13.0945,9.941166666666668,13.4235,15.714,19.57633333333333,9.5675,2.0543333333333336,4.113833333333334,6.638333333333334,23.724833333333333,16.982333333333333,28.77466666666667,27.746166666666667,21.4855,12.938333333333333,19.06
CAND_0329,20.023833333333336,13.902333333333331,16.909666666666666,16.8035,13.947166666666668,10.863,10.870666666666668,10.320833333333333,13.1885,8.269,13.247833333333334,14.041833333333331,17.904166666666665,7.895333333333334,4.2465,5.0845,5.708,22.052666666666667,15.310166666666667,27.102500000000003,26.074,19.813333333333333,12.008,18.12983333333333
CAND_0330,19.4985,13.413675056774853,16.576333333333334,18.237166666666667,15.380833333333332,12.074833333333334,12.3045,11.754666666666669,14.622166666666669,9.2545,14.2335,15.0275,18.889666666666667,8.880833333333333,3.721166666666667,6.043166666666666,5.662333333333334,23.038166666666665,16.295666666666666,28.088,27.0595,20.79883333333333,11.962333333333332,18.084166666666665
CAND_0331,20.024833333333333,13.903166666666667,15.714,15.607666666666669,12.751333333333331,9.667166666666668,9.674833333333334,9.125166666666669,11.992666666666668,8.844333333333333,12.321666666666664,14.858666666666666,18.721,8.712166666666667,4.2475,3.6368333333333336,6.9375,22.8695,16.126833333333334,27.91933333333333,26.890833333333333,20.630166666666664,13.2375,19.35933333333333
CAND_0332,1.0,8.426666666666668,6.808166666666667,8.349333333333332,12.2905,20.822166666666664,14.311166666666669,18.0535,14.121166666666666,23.346833333333333,22.100166666666667,28.742,31.5515,24.713666666666665,21.358833333333333,20.1995,24.383666666666667,35.65533333333334,28.91283333333333,40.70516666666666,39.676833333333335,33.416000000000004,30.683666666666667,36.8055
CAND_0333,10.4,5.098333333333333,6.043166666666666,5.598,3.6381666666666654,12.169666666666666,5.658833333333333,9.401166666666668,6.050166666666667,15.818166666666666,13.910166666666669,21.300666666666665,23.750333333333334,16.061333333333334,14.524833333333332,15.088,16.363833333333336,28.214166666666664,21.471666666666668,33.264,32.23566666666667,25.998614055735594,22.663833333333333,28.785666666666668
CAND_0334,19.743666666666662,13.622166666666669,16.8215,17.991833333333332,15.1355,12.051333333333334,12.059166666666666,11.509333333333332,14.376833333333334,9.186833333333334,14.165666666666668,14.959666666666667,18.822,8.813166666666666,3.966333333333333,6.273,5.907666666666667,22.9705,16.227999999999998,28.020333333333333,26.99183333333333,20.731166666666663,12.207666666666666,18.3295
CAND_0335,18.6415,12.52,15.482333333333337,15.376166666666668,12.519833333333334,9.435666666666666,9.443333333333332,8.893666666666666,11.761166666666666,8.607666666666667,12.09,14.380666666666666,18.242833333333333,8.234,3.3396729175597715,3.657166666666667,6.046666666666667,22.39133333333333,15.648833333333332,27.441166666666668,26.412666666666667,20.152,12.346666666666666,18.4685
CAND_0336,19.597666666666665,13.476,16.675333333333334,17.074,14.217666666666666,11.1335,11.141166666666669,10.5915,13.459,10.3005,13.787833333333332,16.0735,19.93583333333333,9.927,3.8201666666666654,5.355,6.7085,24.084166666666665,17.341666666666665,29.134,28.105666666666664,21.844833333333334,13.0085,19.130166666666664
CAND_0337,18.95583333333333,13.526833333333334,14.599166666666669,14.492833333333332,11.636500000000002,8.552333333333333,8.560166666666667,8.010333333333334,10.877833333333331,7.7295,11.206833333333332,14.482166666666666,18.3445,8.335666666666667,4.480275706166498,4.434333333333333,6.561166666666667,22.493,15.7505,27.54283333333333,26.514333333333333,20.253666666666668,12.861166666666666,18.98283333333333
CAND_0338,19.944333333333336,13.822833333333334,17.022166666666667,16.959500000000002,14.103166666666668,11.019,11.026833333333334,10.477,13.3445,8.683166666666667,13.662,14.456,18.31833333333333,8.3095,4.167,5.240666666666667,6.122166666666667,22.466833333333334,15.724333333333334,27.516666666666666,26.488166666666665,20.227500000000003,12.422166666666667,18.544
CAND_0339,8.8295,6.116166666666667,5.987166666666667,1.502,7.317666666666667,15.849166666666669,9.338333333333331,13.080666666666668,7.7695,18.10783333333333,16.86133333333333,23.503,26.312666666666665,19.74083333333333,18.20433333333333,17.23933333333333,20.043333333333333,30.4165,23.674,35.46633333333333,34.43783333333333,28.17716666666667,26.34333333333333,32.46516666666667
CAND_0340,19.8205,13.698833333333331,15.558666666666666,15.452333333333334,12.596,9.511833333333334,9.5195,8.969833333333334,11.837333333333332,8.689,12.166333333333334,14.703333333333337,18.56566666666667,8.556833333333334,4.043166666666667,3.415833333333333,6.773666666666667,22.714166666666664,15.971666666666666,27.764,26.7355,20.474833333333333,13.073666666666666,19.1955
CAND_0341,19.2505,13.128833333333334,16.328166666666668,16.616666666666667,13.760333333333334,10.676166666666669,10.683833333333332,10.134166666666664,13.001666666666669,8.8965,13.330666666666668,14.6695,18.53183333333333,8.523,3.473,4.897666666666667,6.335666666666667,22.680166666666665,15.937666666666669,27.73,26.701666666666664,20.44083333333333,12.635666666666667,18.75733333333333
CAND_0342,19.49866666666667,13.377,16.384333333333334,16.278166666666667,13.421833333333332,10.337666666666667,10.345333333333334,9.795666666666667,12.663166666666664,8.79,12.992166666666666,14.563,18.42533333333333,8.416500000000001,3.721166666666667,4.559166666666667,6.229,22.573666666666668,15.831166666666666,27.6235,26.595166666666668,20.334333333333333,12.529166666666669,18.65083333333333
CAND_0343,28.3795,22.408,24.022666666666662,23.093,21.060166666666664,18.3075,17.983666666666668,14.347333333333331,20.037166666666668,9.583833333333333,13.93,4.998333333333333,12.8375,4.3075,12.820833333333333,13.384166666666664,8.251166666666666,16.483166666666666,9.740666666666668,21.533,20.5045,14.243833333333331,9.624833333333331,16.0195
CAND_0344,29.5345,23.563,25.177833333333336,24.248,22.21516666666667,19.4625,19.138666666666666,15.502333333333333,21.19233333333333,10.738833333333334,15.085,6.153333333333333,13.9925,5.4625,13.975833333333332,14.539166666666668,9.406166666666667,16.715166666666665,9.9725,21.765,20.7365,14.475833333333332,10.553,16.947666666666667
CAND_0345,27.465666666666667,22.391,23.405,20.5815,20.4425,18.3195,17.366,11.835833333333332,17.726499999999998,8.563166666666666,11.228,4.586833333333333,6.577333333333333,11.34,15.81,16.37333333333333,14.266666666666667,10.528,3.7969415202089642,15.577833333333333,14.549333333333331,8.917121958951356,15.858333333333333,22.253
CAND_0346,32.097833333333334,25.976166666666664,28.459,27.026333333333334,25.4965,22.743666666666662,22.42,18.280666666666665,24.1715,14.02,17.672833333333333,8.488,15.139,8.743666666666666,16.51033333333333,17.820333333333334,10.0985,16.299166666666668,9.556666666666668,21.349,20.3205,14.059833333333334,7.545833333333333,13.940499999999998
CAND_0347,31.0435,25.968833333333336,26.98283333333333,24.159333333333333,24.020333333333333,21.8975,20.94383333333333,15.413666666666668,21.3045,12.141,14.805833333333334,5.621,12.272,10.3545,18.868,19.431166666666662,13.182333333333334,13.432166666666664,6.689666666666667,18.482000000000003,17.453500000000002,11.192833333333336,10.629666666666669,17.024333333333335
CAND_0348,20.246,14.124333333333334,17.323666666666668,19.376666666666665,17.229,12.822166666666668,13.704,15.6985,17.137666666666668,15.417833333333334,18.895,21.251666666666665,25.114,15.105166666666666,9.467,4.8501666666666665,12.492,29.2625,22.52,34.31233333333333,33.283833333333334,27.02316666666667,18.792,24.913666666666664
CAND_0349,19.782833333333333,13.661166666666666,16.860666666666667,16.880666666666666,14.0245,10.940166666666666,10.948,10.398166666666668,13.265833333333337,10.117333333333333,13.594666666666663,15.951333333333334,19.813666666666663,9.804833333333333,4.328333333333333,2.456833333333333,7.617500000000001,23.962,17.2195,29.01183333333333,27.9835,21.722666666666665,13.9175,20.039166666666667
CAND_0350,32.767833333333336,26.646166666666662,29.462333333333333,29.356,26.49983333333333,23.415666666666667,23.423333333333336,22.8735,25.74116666666667,18.60533333333333,23.584333333333333,16.979833333333332,23.63083333333333,14.070666666666666,17.180333333333333,18.534333333333333,10.3365,24.791,18.0485,29.84083333333333,28.8125,22.551666666666662,7.615333333333334,14.01
CAND_0351,29.541833333333333,23.420166666666667,26.23633333333333,26.130166666666664,23.273833333333336,20.189666666666668,20.197333333333333,19.647666666666662,22.51516666666667,15.387666666666666,19.355166666666666,10.170333333333334,16.82133333333333,10.425999999999998,13.954333333333333,15.3085,7.1105,17.9815,11.239,23.031333333333336,22.003,15.742166666666666,4.557833333333334,10.9525
CAND_0352,22.52683333333333,16.405333333333335,19.068,18.96183333333333,16.1055,13.021333333333333,13.029,12.479333333333331,15.346833333333333,8.879,13.857833333333334,12.511666666666668,18.514166666666664,7.453666666666667,6.939333333333334,7.981,4.658,22.662666666666667,15.920166666666669,27.7125,26.684,20.423333333333336,10.2645,16.659166666666668
CAND_0353,27.032,20.910500000000003,23.726666666666667,23.62033333333333,20.764,17.67983333333333,17.687666666666665,15.408833333333332,20.005333333333333,10.645333333333332,15.624166666666667,7.376499999999999,15.215666666666667,6.110666666666666,11.4445,12.798666666666666,6.1273333333333335,18.86133333333333,12.118833333333331,23.911166666666663,22.88266666666667,16.622,7.501,13.895666666666669
CAND_0354,23.235166666666665,17.1135,19.108166666666666,19.00183333333333,16.145666666666667,13.061333333333332,13.069166666666666,12.519333333333332,15.387,8.919,13.898,11.204166666666667,18.55433333333333,6.146166666666667,7.457833333333334,8.020999999999999,5.378333333333333,22.689,15.9465,27.73883333333333,26.71033333333333,20.449666666666666,9.672333333333334,16.067
CAND_0355,22.867666666666665,16.746166666666667,19.40883333333333,19.302666666666667,16.44633333333333,13.362166666666669,13.369833333333334,12.820166666666667,15.687666666666669,9.219833333333334,14.198666666666666,11.428833333333332,18.855,6.371,7.280166666666667,8.321833333333334,4.762833333333333,22.913666666666664,16.171166666666668,27.9635,26.935166666666664,20.674333333333333,9.002833333333333,15.3975
CAND_0356,22.837333333333333,16.715833333333332,19.5925,19.48633333333333,16.63,13.545833333333333,13.5535,13.003666666666668,15.871333333333332,9.2845,14.2635,12.264833333333334,18.919666666666668,7.206833333333334,7.249833333333333,8.5055,4.884,23.068166666666663,16.325666666666667,28.118,27.0895,20.82883333333333,9.124,15.518666666666666
CAND_0357,23.939,17.8175,19.812,19.70583333333333,16.8495,13.765333333333333,13.773,13.223333333333333,16.090833333333332,9.623,14.602,10.773666666666664,18.61283333333333,5.7156666666666665,8.161666666666667,8.725,5.899,22.2585,15.516,27.308333333333334,26.27983333333333,20.019166666666667,9.241833333333334,15.636500000000002
CAND_0358,23.990666666666662,17.869000000000003,19.863666666666667,19.75733333333333,16.901,13.816833333333332,13.824666666666667,13.274833333333332,16.142333333333333,9.487166666666669,14.466166666666668,11.959666666666667,19.1225,6.901666666666667,8.213333333333333,8.7765,6.133833333333333,23.27083333333333,16.528333333333332,28.320666666666668,27.29233333333333,21.0315,10.427833333333332,16.8225
CAND_0359,22.241333333333333,16.119666666666667,19.319166666666668,19.240166666666667,16.38383333333333,13.299666666666669,13.3075,12.757666666666667,15.625166666666669,8.688333333333333,13.667333333333334,12.961666666666668,18.323666666666668,7.903833333333334,6.653833333333334,8.259333333333334,4.372333333333333,22.472,15.7295,27.521833333333333,26.4935,20.232666666666667,9.820833333333333,16.2155
CAND_0360,26.491333333333333,21.85019863919719,23.569166666666668,25.622166666666665,22.7755,19.067666666666664,19.699,19.149166666666662,22.01683333333333,16.220666666666666,21.1995,21.9935,25.855833333333333,15.847,9.278368664606294,13.036,12.6285,30.00433333333333,23.26183333333333,35.05416666666667,34.025666666666666,27.765,18.9285,22.947166666666664
CAND_0361,22.90183333333333,16.780166666666666,19.65683333333333,19.550666666666665,16.694333333333333,13.610166666666666,13.617833333333332,13.068166666666666,15.935666666666666,9.348833333333332,14.327833333333333,12.329166666666667,18.984166666666667,7.271166666666667,7.314333333333334,8.569833333333333,4.948333333333333,23.1325,16.39,28.182333333333336,27.15383333333333,20.893166666666666,9.188333333333333,15.583
CAND_0362,36.251333333333335,30.12983333333333,33.20666666666667,33.1005,30.24416666666667,27.16,27.167666666666666,26.618,29.4855,22.358,27.33683333333333,24.601,31.252,21.175,18.549666666666667,22.27883333333333,14.080833333333334,32.412166666666664,25.669666666666668,37.462,34.687,30.172833333333333,15.659,14.3915
CAND_0363,31.53216666666667,25.410500000000003,28.226666666666667,28.1205,25.264166666666664,22.18,22.187666666666665,21.638,24.5055,17.369666666666667,22.348666666666663,15.744166666666668,22.395333333333333,12.835166666666668,15.944666666666668,17.29866666666667,9.100833333333332,23.555333333333333,16.813,28.605166666666666,27.576833333333333,21.316166666666668,5.170333333333334,7.834833333333333
CAND_0364,30.92083333333333,24.799166666666668,27.615333333333336,27.509166666666665,24.652833333333334,21.568666666666665,21.57633333333333,21.026666666666664,23.894166666666667,16.7585,21.73733333333333,15.132833333333334,21.784,12.223833333333332,15.333333333333334,16.6875,8.4895,22.944166666666668,16.201666666666668,27.994000000000003,26.9655,20.704833333333333,4.559166666666667,6.060833333333333
CAND_0365,29.776666666666664,23.655,26.471166666666665,26.365,23.508666666666667,20.4245,20.432166666666667,19.8825,22.75,15.614166666666668,20.593166666666665,13.988666666666669,20.63983333333333,11.079666666666666,14.189166666666669,15.543166666666668,7.345333333333333,21.8,15.0575,26.849833333333333,25.82133333333333,19.56066666666667,3.415,6.565333333333333
CAND_0366,30.730666666666664,24.609166666666667,27.42533333333333,27.319000000000003,24.46283333333333,21.3785,21.386333333333333,20.8365,23.704,16.568333333333335,21.54733333333333,14.942833333333336,21.593833333333336,12.033666666666669,15.143166666666668,16.497333333333334,8.299333333333333,22.754,16.0115,27.803833333333333,26.7755,20.514666666666667,4.369,5.795333333333334
CAND_0367,30.26683333333333,24.145166666666668,26.961333333333336,26.855166666666666,23.998833333333334,20.91466666666667,20.92233333333333,20.3725,23.240166666666667,16.104333333333333,21.08333333333333,14.478833333333334,21.13,11.569666666666668,14.679333333333334,16.033333333333335,7.8355,22.290000000000003,15.5475,27.33983333333333,26.3115,20.050833333333333,3.905,6.2335
CAND_0368,31.032833333333333,24.911166666666663,27.72733333333333,27.621166666666667,24.76483333333333,21.680666666666664,21.688333333333333,21.138666666666666,24.006166666666665,16.8705,21.84933333333333,15.245,21.896,12.335833333333332,15.445333333333334,16.799500000000002,8.6015,23.056166666666662,16.313666666666666,28.106,27.0775,20.81683333333333,4.671166666666666,5.089833333333333
CAND_0369,31.897666666666662,25.776,28.592166666666667,28.486,25.629666666666665,22.5455,22.553166666666662,22.0035,24.871,17.735333333333333,22.714166666666664,16.109833333333334,22.76083333333333,13.200666666666669,16.310166666666667,17.66433333333333,9.466333333333331,23.921,17.1785,28.97083333333333,27.94233333333333,21.68166666666667,5.5360000000000005,5.749333333333333
CAND_0370,30.75883333333333,24.63733333333333,27.4535,27.347166666666663,24.49083333333333,21.40666666666667,21.4145,20.86466666666667,23.732166666666668,16.5965,21.5755,14.971,21.622,12.061833333333334,15.171333333333331,16.5255,8.327499999999999,22.78216666666667,16.039666666666665,27.832,26.8035,20.54283333333333,4.397166666666666,6.241
CAND_0371,31.187,25.06533333333333,27.881500000000003,27.77533333333333,24.919,21.834666666666667,21.8425,21.292666666666666,24.16033333333333,17.0245,22.0035,15.399,22.050166666666662,12.489833333333332,15.5995,16.953500000000002,8.755666666666666,23.210166666666662,16.467666666666666,28.26,27.23166666666667,20.97083333333333,4.825166666666666,5.813166666666667
CAND_0372,31.1155,24.99383333333333,27.81,27.703666666666667,24.84733333333333,21.763166666666667,21.771,21.221166666666665,24.088666666666665,16.953,21.932,15.3275,21.9785,12.418333333333331,15.527833333333332,16.881999999999998,8.684,23.138666666666666,16.396166666666666,28.1885,27.16,20.89933333333333,4.753666666666667,5.1725
CAND_0373,30.731,24.6095,27.425666666666665,27.319333333333336,24.463,21.378833333333333,21.386666666666667,20.83683333333333,23.70433333333333,16.568666666666665,21.547666666666665,14.943166666666666,21.59416666666667,12.034,15.1435,16.497666666666667,8.299666666666667,22.75433333333333,16.011833333333335,27.804166666666667,26.775666666666663,20.515,4.3693333333333335,6.268833333333333
CAND_0374,31.165000000000003,25.043333333333333,27.8595,27.75333333333333,24.897,21.812833333333334,21.8205,21.270666666666667,24.13833333333333,17.0025,21.9815,15.377,22.028166666666667,12.468,15.5775,16.9315,8.733666666666666,23.188166666666667,16.445666666666668,28.238,27.209666666666667,20.949,4.803166666666667,6.252666666666667
CAND_0375,26.605666666666664,20.484,23.300166666666662,23.194000000000003,20.337666666666667,17.2535,17.261166666666668,16.594166666666666,19.579,11.830666666666668,16.80966666666667,11.486333333333333,19.325666666666667,7.296166666666666,11.018166666666668,12.372166666666669,4.174333333333333,21.005166666666664,14.262666666666666,26.055,25.0265,18.765833333333333,4.119833333333333,10.5145
CAND_0376,34.068,27.9465,30.762666666666668,30.656333333333336,27.8,24.71583333333333,24.723666666666663,24.17383333333333,27.04133333333333,19.905666666666665,24.8845,18.280166666666663,24.931166666666662,15.371,18.4805,19.834666666666667,11.636666666666668,26.09133333333333,19.34883333333333,31.141166666666667,30.112666666666662,23.852,7.706333333333333,4.740333333333334
CAND_0377,35.50566666666667,29.384,32.20016666666667,32.094,29.237666666666662,26.1535,26.161166666666663,25.61133333333333,28.479,21.351333333333333,26.33033333333333,20.764666666666667,27.415666666666667,17.8555,19.918166666666664,21.272166666666667,13.074333333333334,28.57583333333333,21.83333333333333,33.0095,28.707,26.3365,10.190833333333334,4.565
CAND_0378,24.662,19.587333333333333,20.601333333333333,17.777833333333334,17.63883333333333,15.516,14.562333333333331,9.032166666666663,14.922833333333331,5.7595,8.254,5.5755,10.194833333333332,8.536333333333333,13.006333333333334,13.569666666666668,11.463,12.506833333333333,6.957683721754097,17.55666666666667,17.40000209083175,12.082186902767006,16.982,23.376666666666665
CAND_0379,35.205333333333336,29.083666666666662,31.899833333333333,31.793666666666663,28.93733333333333,25.853166666666667,25.860833333333336,25.31116666666667,28.17866666666667,21.051,26.03,20.04133333333333,26.6925,17.132333333333335,19.617833333333333,20.971833333333333,12.774,27.852666666666668,21.11,32.9025,28.69033333333333,25.613333333333333,9.4675,4.547333333333333
CAND_0380,34.736666666666665,28.615,31.431166666666662,31.32483333333333,28.4685,25.38433333333333,25.392166666666665,24.84233333333333,27.70983333333333,20.574166666666667,25.553166666666662,18.948666666666668,25.599666666666668,16.0395,19.149,20.50316666666667,12.305333333333332,26.759833333333333,20.017333333333333,31.809666666666665,30.002666666666663,24.5205,8.374833333333333,4.419833333333333
CAND_0381,31.557333333333336,25.77110864048754,28.25183333333333,28.1455,25.28933333333333,22.205166666666667,22.21283333333333,21.663,24.530666666666665,17.403000000000002,22.382,19.646,26.297166666666666,16.220166666666668,15.969833333333334,17.323833333333333,9.126,27.45716666666667,20.71466666666667,32.507,30.77983333333333,25.21783333333333,10.704166666666667,9.436666666666667
CAND_0382,34.41583333333333,28.29416666666667,31.110333333333333,31.004166666666663,28.14783333333333,25.063666666666663,25.07133333333333,24.521666666666665,27.389166666666664,20.2615,25.2405,20.3425,26.9935,17.433333333333334,18.828333333333333,20.182333333333336,11.9845,28.153666666666663,21.411166666666663,33.2035,30.2125,25.91433333333333,9.768666666666666,5.813666666666666
CAND_0383,34.197,28.075333333333333,30.8915,30.78533333333333,27.929,24.844833333333334,24.852500000000003,24.302833333333336,27.17033333333333,20.042666666666666,25.021666666666665,20.2195,26.87066666666667,17.3105,18.6095,19.9635,11.765666666666668,28.030666666666665,21.288166666666665,33.0805,29.58483333333333,25.79133333333333,9.645666666666669,5.690666666666667
CAND_0384,38.03933333333334,32.964666666666666,33.97866666666667,31.155166666666663,31.016166666666667,28.89333333333333,27.939666666666668,22.648621125443572,28.30033333333333,19.13683333333333,21.801666666666662,15.779833333333332,19.686666666666667,21.913666666666664,26.383666666666667,26.947,24.8405,10.680833333333334,12.2525,3.505333333333333,4.0605,6.700333333333333,25.3715,31.766166666666667
